Resume ID,Candidate Name,Job ID,Job Title,Semantic Score,Skill Overlap,Final Score,Final %
782,782,1978,Machine Learning,0.7872,0.0918,0.6134,61.34
783,783,263,Machine Learning,0.836,0.1352,0.6608,66.08
783,783,1098,Software Engineer,0.8025,0.1196,0.6318,63.18
783,783,520,Machine Learning,0.7954,0.1183,0.6262,62.62
783,783,547,Machine Learning,0.8102,0.0521,0.6207,62.07
783,783,1978,Machine Learning,0.7903,0.0685,0.6098,60.98
784,784,547,Machine Learning,0.8507,0.0747,0.6567,65.67
784,784,715,Database Administrator,0.8229,0.1309,0.6499,64.99
784,784,1991,Software Engineer,0.8071,0.099,0.63,63.0
784,784,1002,Machine Learning,0.8058,0.1027,0.63,63.0
784,784,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
785,785,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
785,785,547,Machine Learning,0.8053,0.0558,0.6179,61.79
785,785,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
785,785,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
785,785,918,Machine Learning,0.773,0.115,0.6085,60.85
786,786,556,Software Engineer,0.8209,0.0678,0.6326,63.26
786,786,23,Database Administrator,0.8008,0.079,0.6204,62.04
786,786,171,Backend Developer,0.7993,0.0751,0.6183,61.83
786,786,547,Machine Learning,0.801,0.0511,0.6135,61.35
786,786,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
787,787,547,Machine Learning,0.8467,0.0512,0.6478,64.78
787,787,715,Database Administrator,0.8122,0.1358,0.6431,64.31
787,787,1154,Database Administrator,0.8109,0.1153,0.637,63.7
787,787,1183,Machine Learning,0.8092,0.1125,0.635,63.5
787,787,885,Machine Learning,0.8111,0.1027,0.634,63.4
788,788,470,Machine Learning,0.7397,0.0679,0.5718,57.18
788,788,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
788,788,1914,Java Developer,0.7045,0.0741,0.5469,54.69
788,788,1476,Django Developer,0.7054,0.0508,0.5417,54.17
788,788,1555,Django Developer,0.705,0.048,0.5408,54.08
789,789,547,Machine Learning,0.8507,0.0747,0.6567,65.67
789,789,715,Database Administrator,0.8229,0.1309,0.6499,64.99
789,789,1991,Software Engineer,0.8071,0.099,0.63,63.0
789,789,1002,Machine Learning,0.8058,0.1027,0.63,63.0
789,789,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
790,790,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
790,790,547,Machine Learning,0.8053,0.0558,0.6179,61.79
790,790,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
790,790,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
790,790,918,Machine Learning,0.773,0.115,0.6085,60.85
791,791,556,Software Engineer,0.8209,0.0678,0.6326,63.26
791,791,23,Database Administrator,0.8008,0.079,0.6204,62.04
791,791,171,Backend Developer,0.7993,0.0751,0.6183,61.83
791,791,547,Machine Learning,0.801,0.0511,0.6135,61.35
791,791,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
792,792,547,Machine Learning,0.8467,0.0512,0.6478,64.78
792,792,715,Database Administrator,0.8122,0.1358,0.6431,64.31
792,792,1154,Database Administrator,0.8109,0.1153,0.637,63.7
792,792,1183,Machine Learning,0.8092,0.1125,0.635,63.5
792,792,885,Machine Learning,0.8111,0.1027,0.634,63.4
793,793,470,Machine Learning,0.7397,0.0679,0.5718,57.18
793,793,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
793,793,1914,Java Developer,0.7045,0.0741,0.5469,54.69
793,793,1476,Django Developer,0.7054,0.0508,0.5417,54.17
793,793,1555,Django Developer,0.705,0.048,0.5408,54.08
794,794,547,Machine Learning,0.8507,0.0747,0.6567,65.67
794,794,715,Database Administrator,0.8229,0.1309,0.6499,64.99
794,794,1991,Software Engineer,0.8071,0.099,0.63,63.0
794,794,1002,Machine Learning,0.8058,0.1027,0.63,63.0
794,794,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
795,795,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
795,795,547,Machine Learning,0.8053,0.0558,0.6179,61.79
795,795,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
795,795,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
795,795,918,Machine Learning,0.773,0.115,0.6085,60.85
796,796,556,Software Engineer,0.8209,0.0678,0.6326,63.26
796,796,23,Database Administrator,0.8008,0.079,0.6204,62.04
796,796,171,Backend Developer,0.7993,0.0751,0.6183,61.83
796,796,547,Machine Learning,0.801,0.0511,0.6135,61.35
796,796,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
797,797,547,Machine Learning,0.8467,0.0512,0.6478,64.78
797,797,715,Database Administrator,0.8122,0.1358,0.6431,64.31
797,797,1154,Database Administrator,0.8109,0.1153,0.637,63.7
797,797,1183,Machine Learning,0.8092,0.1125,0.635,63.5
797,797,885,Machine Learning,0.8111,0.1027,0.634,63.4
798,798,470,Machine Learning,0.7397,0.0679,0.5718,57.18
798,798,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
798,798,1914,Java Developer,0.7045,0.0741,0.5469,54.69
798,798,1476,Django Developer,0.7054,0.0508,0.5417,54.17
798,798,1555,Django Developer,0.705,0.048,0.5408,54.08
799,799,547,Machine Learning,0.8507,0.0747,0.6567,65.67
799,799,715,Database Administrator,0.8229,0.1309,0.6499,64.99
799,799,1991,Software Engineer,0.8071,0.099,0.63,63.0
799,799,1002,Machine Learning,0.8058,0.1027,0.63,63.0
799,799,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
800,800,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
800,800,547,Machine Learning,0.8053,0.0558,0.6179,61.79
800,800,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
800,800,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
800,800,918,Machine Learning,0.773,0.115,0.6085,60.85
801,801,556,Software Engineer,0.8209,0.0678,0.6326,63.26
801,801,23,Database Administrator,0.8008,0.079,0.6204,62.04
801,801,171,Backend Developer,0.7993,0.0751,0.6183,61.83
801,801,547,Machine Learning,0.801,0.0511,0.6135,61.35
801,801,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
802,802,547,Machine Learning,0.8467,0.0512,0.6478,64.78
802,802,715,Database Administrator,0.8122,0.1358,0.6431,64.31
802,802,1154,Database Administrator,0.8109,0.1153,0.637,63.7
802,802,1183,Machine Learning,0.8092,0.1125,0.635,63.5
802,802,885,Machine Learning,0.8111,0.1027,0.634,63.4
803,803,470,Machine Learning,0.7397,0.0679,0.5718,57.18
803,803,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
803,803,1914,Java Developer,0.7045,0.0741,0.5469,54.69
803,803,1476,Django Developer,0.7054,0.0508,0.5417,54.17
803,803,1555,Django Developer,0.705,0.048,0.5408,54.08
804,804,547,Machine Learning,0.8507,0.0747,0.6567,65.67
804,804,715,Database Administrator,0.8229,0.1309,0.6499,64.99
804,804,1991,Software Engineer,0.8071,0.099,0.63,63.0
804,804,1002,Machine Learning,0.8058,0.1027,0.63,63.0
804,804,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
805,805,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
805,805,547,Machine Learning,0.8053,0.0558,0.6179,61.79
805,805,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
805,805,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
805,805,918,Machine Learning,0.773,0.115,0.6085,60.85
806,806,556,Software Engineer,0.8209,0.0678,0.6326,63.26
806,806,23,Database Administrator,0.8008,0.079,0.6204,62.04
806,806,171,Backend Developer,0.7993,0.0751,0.6183,61.83
806,806,547,Machine Learning,0.801,0.0511,0.6135,61.35
806,806,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
807,807,547,Machine Learning,0.8467,0.0512,0.6478,64.78
807,807,715,Database Administrator,0.8122,0.1358,0.6431,64.31
807,807,1154,Database Administrator,0.8109,0.1153,0.637,63.7
807,807,1183,Machine Learning,0.8092,0.1125,0.635,63.5
807,807,885,Machine Learning,0.8111,0.1027,0.634,63.4
808,808,470,Machine Learning,0.7397,0.0679,0.5718,57.18
808,808,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
808,808,1914,Java Developer,0.7045,0.0741,0.5469,54.69
808,808,1476,Django Developer,0.7054,0.0508,0.5417,54.17
808,808,1555,Django Developer,0.705,0.048,0.5408,54.08
809,809,547,Machine Learning,0.8507,0.0747,0.6567,65.67
809,809,715,Database Administrator,0.8229,0.1309,0.6499,64.99
809,809,1991,Software Engineer,0.8071,0.099,0.63,63.0
809,809,1002,Machine Learning,0.8058,0.1027,0.63,63.0
809,809,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
810,810,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
810,810,547,Machine Learning,0.8053,0.0558,0.6179,61.79
810,810,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
810,810,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
810,810,918,Machine Learning,0.773,0.115,0.6085,60.85
811,811,556,Software Engineer,0.8209,0.0678,0.6326,63.26
811,811,23,Database Administrator,0.8008,0.079,0.6204,62.04
811,811,171,Backend Developer,0.7993,0.0751,0.6183,61.83
811,811,547,Machine Learning,0.801,0.0511,0.6135,61.35
811,811,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
812,812,547,Machine Learning,0.8467,0.0512,0.6478,64.78
812,812,715,Database Administrator,0.8122,0.1358,0.6431,64.31
812,812,1154,Database Administrator,0.8109,0.1153,0.637,63.7
812,812,1183,Machine Learning,0.8092,0.1125,0.635,63.5
812,812,885,Machine Learning,0.8111,0.1027,0.634,63.4
813,813,470,Machine Learning,0.7397,0.0679,0.5718,57.18
813,813,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
813,813,1914,Java Developer,0.7045,0.0741,0.5469,54.69
813,813,1476,Django Developer,0.7054,0.0508,0.5417,54.17
813,813,1555,Django Developer,0.705,0.048,0.5408,54.08
814,814,547,Machine Learning,0.8507,0.0747,0.6567,65.67
814,814,715,Database Administrator,0.8229,0.1309,0.6499,64.99
814,814,1991,Software Engineer,0.8071,0.099,0.63,63.0
814,814,1002,Machine Learning,0.8058,0.1027,0.63,63.0
814,814,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
815,815,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
815,815,547,Machine Learning,0.8053,0.0558,0.6179,61.79
815,815,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
815,815,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
815,815,918,Machine Learning,0.773,0.115,0.6085,60.85
816,816,556,Software Engineer,0.8209,0.0678,0.6326,63.26
816,816,23,Database Administrator,0.8008,0.079,0.6204,62.04
816,816,171,Backend Developer,0.7993,0.0751,0.6183,61.83
816,816,547,Machine Learning,0.801,0.0511,0.6135,61.35
816,816,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
817,817,547,Machine Learning,0.8467,0.0512,0.6478,64.78
817,817,715,Database Administrator,0.8122,0.1358,0.6431,64.31
817,817,1154,Database Administrator,0.8109,0.1153,0.637,63.7
817,817,1183,Machine Learning,0.8092,0.1125,0.635,63.5
817,817,885,Machine Learning,0.8111,0.1027,0.634,63.4
818,818,470,Machine Learning,0.7397,0.0679,0.5718,57.18
818,818,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
818,818,1914,Java Developer,0.7045,0.0741,0.5469,54.69
818,818,1476,Django Developer,0.7054,0.0508,0.5417,54.17
818,818,1555,Django Developer,0.705,0.048,0.5408,54.08
819,819,547,Machine Learning,0.8507,0.0747,0.6567,65.67
819,819,715,Database Administrator,0.8229,0.1309,0.6499,64.99
819,819,1991,Software Engineer,0.8071,0.099,0.63,63.0
819,819,1002,Machine Learning,0.8058,0.1027,0.63,63.0
819,819,1154,Database Administrator,0.8084,0.0831,0.6271,62.71
820,820,1184,Database Administrator,0.7879,0.1579,0.6304,63.04
820,820,547,Machine Learning,0.8053,0.0558,0.6179,61.79
820,820,1919,Database Administrator,0.7784,0.1282,0.6158,61.58
820,820,2266,Machine Learning,0.7756,0.1349,0.6154,61.54
820,820,918,Machine Learning,0.773,0.115,0.6085,60.85
821,821,556,Software Engineer,0.8209,0.0678,0.6326,63.26
821,821,23,Database Administrator,0.8008,0.079,0.6204,62.04
821,821,171,Backend Developer,0.7993,0.0751,0.6183,61.83
821,821,547,Machine Learning,0.801,0.0511,0.6135,61.35
821,821,1682,Full Stack Developer,0.7924,0.0693,0.6116,61.16
822,822,547,Machine Learning,0.8467,0.0512,0.6478,64.78
822,822,715,Database Administrator,0.8122,0.1358,0.6431,64.31
822,822,1154,Database Administrator,0.8109,0.1153,0.637,63.7
822,822,1183,Machine Learning,0.8092,0.1125,0.635,63.5
822,822,885,Machine Learning,0.8111,0.1027,0.634,63.4
823,823,470,Machine Learning,0.7397,0.0679,0.5718,57.18
823,823,1183,Machine Learning,0.7287,0.0719,0.5645,56.45
823,823,1914,Java Developer,0.7045,0.0741,0.5469,54.69
823,823,1476,Django Developer,0.7054,0.0508,0.5417,54.17
823,823,1555,Django Developer,0.705,0.048,0.5408,54.08
824,824,1088,PHP Developer,0.684,0.0692,0.5303,53.03
824,824,2105,Backend Developer,0.6563,0.1383,0.5268,52.68
824,824,1452,PHP Developer,0.6737,0.085,0.5265,52.65
824,824,1285,JavaScript Developer,0.6618,0.1047,0.5225,52.25
824,824,1944,Network Administrator,0.6627,0.0977,0.5214,52.14
825,825,1518,Machine Learning,0.7005,0.0909,0.5481,54.81
825,825,825,JavaScript Developer,0.7039,0.0612,0.5432,54.32
825,825,2031,Django Developer,0.7013,0.05,0.5384,53.84
825,825,1266,iOS Developer,0.6893,0.0857,0.5384,53.84
825,825,344,Software Engineer,0.6896,0.026,0.5237,52.37
826,826,1895,Software Engineer,0.7868,0.0924,0.6132,61.32
826,826,1597,Java Developer,0.7832,0.1034,0.6132,61.32
826,826,892,Software Engineer,0.7824,0.102,0.6123,61.23
826,826,1460,Software Engineer,0.7682,0.0,0.5761,57.61
826,826,1388,Software Engineer,0.7647,0.0,0.5735,57.35
827,827,1518,Machine Learning,0.733,0.0806,0.5699,56.99
827,827,229,Software Engineer,0.7143,0.0781,0.5553,55.53
827,827,672,JavaScript Developer,0.7138,0.0792,0.5551,55.51
827,827,344,Software Engineer,0.7241,0.0333,0.5514,55.14
827,827,2066,Java Developer,0.7118,0.0297,0.5413,54.13
828,828,1597,Java Developer,0.7688,0.1307,0.6093,60.93
828,828,1790,Java Developer,0.7544,0.1443,0.6019,60.19
828,828,1895,Software Engineer,0.7564,0.0986,0.592,59.2
828,828,128,JavaScript Developer,0.7455,0.1231,0.5899,58.99
828,828,892,Software Engineer,0.7366,0.1429,0.5882,58.82
829,829,1091,Full Stack Developer,0.7826,0.1524,0.6251,62.51
829,829,338,Backend Developer,0.785,0.1401,0.6238,62.38
829,829,656,JavaScript Developer,0.7848,0.1046,0.6148,61.48
829,829,153,Full Stack Developer,0.7884,0.0884,0.6134,61.34
829,829,985,JavaScript Developer,0.7816,0.1035,0.6121,61.21
830,830,656,JavaScript Developer,0.7577,0.0854,0.5896,58.96
830,830,985,JavaScript Developer,0.7565,0.084,0.5883,58.83
830,830,2139,Wordpress Developer,0.7513,0.0892,0.5858,58.58
830,830,338,Backend Developer,0.7411,0.1116,0.5837,58.37
830,830,153,Full Stack Developer,0.7548,0.0643,0.5822,58.22
831,831,1088,PHP Developer,0.684,0.0692,0.5303,53.03
831,831,2105,Backend Developer,0.6563,0.1383,0.5268,52.68
831,831,1452,PHP Developer,0.6737,0.085,0.5265,52.65
831,831,1285,JavaScript Developer,0.6618,0.1047,0.5225,52.25
831,831,1944,Network Administrator,0.6627,0.0977,0.5214,52.14
832,832,1518,Machine Learning,0.7005,0.0909,0.5481,54.81
832,832,825,JavaScript Developer,0.7039,0.0612,0.5432,54.32
832,832,2031,Django Developer,0.7013,0.05,0.5384,53.84
832,832,1266,iOS Developer,0.6893,0.0857,0.5384,53.84
832,832,344,Software Engineer,0.6896,0.026,0.5237,52.37
833,833,1895,Software Engineer,0.7868,0.0924,0.6132,61.32
833,833,1597,Java Developer,0.7832,0.1034,0.6132,61.32
833,833,892,Software Engineer,0.7824,0.102,0.6123,61.23
833,833,1460,Software Engineer,0.7682,0.0,0.5761,57.61
833,833,1388,Software Engineer,0.7647,0.0,0.5735,57.35
834,834,1518,Machine Learning,0.733,0.0806,0.5699,56.99
834,834,229,Software Engineer,0.7143,0.0781,0.5553,55.53
834,834,672,JavaScript Developer,0.7138,0.0792,0.5551,55.51
834,834,344,Software Engineer,0.7241,0.0333,0.5514,55.14
834,834,2066,Java Developer,0.7118,0.0297,0.5413,54.13
835,835,1597,Java Developer,0.7688,0.1307,0.6093,60.93
835,835,1790,Java Developer,0.7544,0.1443,0.6019,60.19
835,835,1895,Software Engineer,0.7564,0.0986,0.592,59.2
835,835,128,JavaScript Developer,0.7455,0.1231,0.5899,58.99
835,835,892,Software Engineer,0.7366,0.1429,0.5882,58.82
836,836,1091,Full Stack Developer,0.7826,0.1524,0.6251,62.51
836,836,338,Backend Developer,0.785,0.1401,0.6238,62.38
836,836,656,JavaScript Developer,0.7848,0.1046,0.6148,61.48
836,836,153,Full Stack Developer,0.7884,0.0884,0.6134,61.34
836,836,985,JavaScript Developer,0.7816,0.1035,0.6121,61.21
837,837,656,JavaScript Developer,0.7577,0.0854,0.5896,58.96
837,837,985,JavaScript Developer,0.7565,0.084,0.5883,58.83
837,837,2139,Wordpress Developer,0.7513,0.0892,0.5858,58.58
837,837,338,Backend Developer,0.7411,0.1116,0.5837,58.37
837,837,153,Full Stack Developer,0.7548,0.0643,0.5822,58.22
838,838,1088,PHP Developer,0.684,0.0692,0.5303,53.03
838,838,2105,Backend Developer,0.6563,0.1383,0.5268,52.68
838,838,1452,PHP Developer,0.6737,0.085,0.5265,52.65
838,838,1285,JavaScript Developer,0.6618,0.1047,0.5225,52.25
838,838,1944,Network Administrator,0.6627,0.0977,0.5214,52.14
839,839,1518,Machine Learning,0.7005,0.0909,0.5481,54.81
839,839,825,JavaScript Developer,0.7039,0.0612,0.5432,54.32
839,839,2031,Django Developer,0.7013,0.05,0.5384,53.84
839,839,1266,iOS Developer,0.6893,0.0857,0.5384,53.84
839,839,344,Software Engineer,0.6896,0.026,0.5237,52.37
840,840,1895,Software Engineer,0.7868,0.0924,0.6132,61.32
840,840,1597,Java Developer,0.7832,0.1034,0.6132,61.32
840,840,892,Software Engineer,0.7824,0.102,0.6123,61.23
840,840,1460,Software Engineer,0.7682,0.0,0.5761,57.61
840,840,1388,Software Engineer,0.7647,0.0,0.5735,57.35
841,841,1518,Machine Learning,0.733,0.0806,0.5699,56.99
841,841,229,Software Engineer,0.7143,0.0781,0.5553,55.53
841,841,672,JavaScript Developer,0.7138,0.0792,0.5551,55.51
841,841,344,Software Engineer,0.7241,0.0333,0.5514,55.14
841,841,2066,Java Developer,0.7118,0.0297,0.5413,54.13
842,842,1597,Java Developer,0.7688,0.1307,0.6093,60.93
842,842,1790,Java Developer,0.7544,0.1443,0.6019,60.19
842,842,1895,Software Engineer,0.7564,0.0986,0.592,59.2
842,842,128,JavaScript Developer,0.7455,0.1231,0.5899,58.99
842,842,892,Software Engineer,0.7366,0.1429,0.5882,58.82
843,843,1091,Full Stack Developer,0.7826,0.1524,0.6251,62.51
843,843,338,Backend Developer,0.785,0.1401,0.6238,62.38
843,843,656,JavaScript Developer,0.7848,0.1046,0.6148,61.48
843,843,153,Full Stack Developer,0.7884,0.0884,0.6134,61.34
843,843,985,JavaScript Developer,0.7816,0.1035,0.6121,61.21
844,844,656,JavaScript Developer,0.7577,0.0854,0.5896,58.96
844,844,985,JavaScript Developer,0.7565,0.084,0.5883,58.83
844,844,2139,Wordpress Developer,0.7513,0.0892,0.5858,58.58
844,844,338,Backend Developer,0.7411,0.1116,0.5837,58.37
844,844,153,Full Stack Developer,0.7548,0.0643,0.5822,58.22
845,845,1088,PHP Developer,0.684,0.0692,0.5303,53.03
845,845,2105,Backend Developer,0.6563,0.1383,0.5268,52.68
845,845,1452,PHP Developer,0.6737,0.085,0.5265,52.65
845,845,1285,JavaScript Developer,0.6618,0.1047,0.5225,52.25
845,845,1944,Network Administrator,0.6627,0.0977,0.5214,52.14
846,846,1518,Machine Learning,0.7005,0.0909,0.5481,54.81
846,846,825,JavaScript Developer,0.7039,0.0612,0.5432,54.32
846,846,2031,Django Developer,0.7013,0.05,0.5384,53.84
846,846,1266,iOS Developer,0.6893,0.0857,0.5384,53.84
846,846,344,Software Engineer,0.6896,0.026,0.5237,52.37
847,847,1895,Software Engineer,0.7868,0.0924,0.6132,61.32
847,847,1597,Java Developer,0.7832,0.1034,0.6132,61.32
847,847,892,Software Engineer,0.7824,0.102,0.6123,61.23
847,847,1460,Software Engineer,0.7682,0.0,0.5761,57.61
847,847,1388,Software Engineer,0.7647,0.0,0.5735,57.35
848,848,1518,Machine Learning,0.733,0.0806,0.5699,56.99
848,848,229,Software Engineer,0.7143,0.0781,0.5553,55.53
848,848,672,JavaScript Developer,0.7138,0.0792,0.5551,55.51
848,848,344,Software Engineer,0.7241,0.0333,0.5514,55.14
848,848,2066,Java Developer,0.7118,0.0297,0.5413,54.13
849,849,1597,Java Developer,0.7688,0.1307,0.6093,60.93
849,849,1790,Java Developer,0.7544,0.1443,0.6019,60.19
849,849,1895,Software Engineer,0.7564,0.0986,0.592,59.2
849,849,128,JavaScript Developer,0.7455,0.1231,0.5899,58.99
849,849,892,Software Engineer,0.7366,0.1429,0.5882,58.82
850,850,1091,Full Stack Developer,0.7826,0.1524,0.6251,62.51
850,850,338,Backend Developer,0.785,0.1401,0.6238,62.38
850,850,656,JavaScript Developer,0.7848,0.1046,0.6148,61.48
850,850,153,Full Stack Developer,0.7884,0.0884,0.6134,61.34
850,850,985,JavaScript Developer,0.7816,0.1035,0.6121,61.21
851,851,656,JavaScript Developer,0.7577,0.0854,0.5896,58.96
851,851,985,JavaScript Developer,0.7565,0.084,0.5883,58.83
